,transaction_id,user_id,client_id,size,product_id,date,size_1_id,size_2_id,size_3_id,confidence_1,confidence_2,confidence_3,is_outlier,prediction_model,height,weight,waist,age,bra_band,bra_cup,user_action
1490,317394311,ffeefb30-32c9-11ec-820b-d5065c7ef05a,spacesuit & co.,XL,4407,2021-11-03,XL,L,2XL,0.37,0.69,0.71,False,space_gloves,5’ 4”,188.0,,32.0,40.0,C,got_recommendation
1491,568747293,e99ce250-3c17-11ec-aaf0-cfaa69babb0c,spacesuit & co.,S,8681,2021-11-02,S,M,XS,0.16,0.25,0.39,False,space_underwear,5’ 5”,135.0,,24.0,32.0,B,got_recommendation
1492,752530533,237f4120-664d-11ec-a6dc-a3daac28d0b0,spacesuit & co.,S,1520,2021-12-26,S,M,XS,0.12,0.2,0.44,False,space_suit,5’ 8”,137.0,,15.0,32.0,C,close_application
1493,649586059,7b8ccbb0-57b3-11ec-8243-09fadf03acf9,spacesuit & co.,S,1273,2021-12-07,S,XS,M,0.16,0.23,0.4,False,space_underwear,180,68.0,32.0,25.0,,,close_application
1494,214939866,972d0740-3e27-11ec-8a9e-b12af2a185b7,spacesuit & co.,L,8681,2021-11-05,M,S,L,0.23,0.45,0.55,False,space_underwear,163,66.0,,17.0,80.0,B,close_application
1495,855431444,42872ff0-39c1-11ec-a76f-b75b564f11b3,spacesuit & co.,2XL,4466,2021-10-30,2XL,XL,3XL,0.29,0.53,0.86,False,space_socks,5’ 6”,205.0,,40.0,40.0,DDD,close_application
1496,956630799,db08c1e0-4ec9-11ec-b591-31aad1046c40,spacesuit & co.,L,5142,2021-11-26,L,M,XL,0.18,0.4,0.53,False,space_helmet,190.5,96.0,36.0,29.0,,,close_application
1497,841016836,7562bf70-252b-11ec-80ce-116de0fb4d0d,spacesuit & co.,XL,7888,2021-10-10,XL,2XL,L,0.18,0.42,0.47,False,space_suit,5’ 8”,165.0,,49.0,40.0,D,got_recommendation
1498,622000904,b4caf760-4fb8-11ec-aa18-63b4a1e0f752,spacesuit & co.,M,9952,2021-12-01,XS,2XS,S,0.11,0.21,0.43,False,space_gloves,5’ 8”,139.0,30.0,16.0,,,close_application
1499,760777010,53a5c9d0-2725-11ec-962e-a753eb931ba5,spacesuit & co.,L,4838,2021-10-07,M,L,S,0.33,0.45,0.61,False,space_suit,5’ 4”,135.0,,67.0,38.0,C,got_recommendation
1500,150246998,f58ae7f0-1dff-11ec-8d09-85d27fbe0935,spacesuit & co.,M,5463,2021-09-29,M,S,L,0.31,0.42,0.52,False,space_suit,170,80.0,32.0,39.0,,,got_recommendation
1501,335665715,3c8535b0-31d9-11ec-bba4-8fdbfaec96ea,spacesuit & co.,L,6726,2021-10-20,L,M,XL,0.33,0.5,0.74,False,space_suit,5’ 4”,142.0,,51.0,34.0,DD,close_application
1502,197148718,60245b60-351a-11ec-9825-d57f814fa96a,spacesuit & co.,M,5463,2021-10-24,S,M,XS,0.15,0.16,0.47,False,space_suit,5’ 10”,175.0,31.0,29.0,,,close_application
1503,385719665,5c0a2850-5c63-11ec-ba7b-43d8b71e0145,spacesuit & co.,M,5975,2021-12-13,M,L,S,0.21,0.25,0.53,False,space_socks,5’ 8”,159.0,,33.0,32.0,C,close_application
1504,680985179,96358e40-5dec-11ec-9dfc-bf6400187486,spacesuit & co.,S,5652,2021-12-15,XS,S,2XS,0.15,0.17,0.46,False,space_gloves,177,71.0,28.0,16.0,,,close_application
1505,340421224,0b304040-b5e2-11eb-b4bb-a579671c85f3,spacesuit & co.,L,3740,2021-05-16,XL,L,2XL,0.42,0.52,0.93,False,space_suit,5’ 4”,170.0,,50.0,38.0,D,close_application
1506,207134456,490a6ce0-46f3-11ec-986c-076447c508ca,spacesuit & co.,L,5652,2021-11-16,L,M,XL,0.37,0.43,0.65,False,space_gloves,195,91.0,36.0,42.0,,,got_recommendation
1507,911834317,65d2df30-538f-11ec-9125-07adab59d721,spacesuit & co.,S,9082,2021-12-02,,,,,,,True,space_underwear,5’ 9”,132.0,30.0,14.0,,,close_application
1508,675081051,e44b0a70-37ee-11ec-9f87-bd9755b1cfe9,spacesuit & co.,XS,8681,2021-11-02,2XS,XS,S,0.11,0.24,0.56,False,space_underwear,163,45.0,,22.0,75.0,C,close_application
1509,728957215,1b8326c0-2da0-11ec-b959-edb23b1753ab,spacesuit & co.,S,6222,2021-10-16,M,S,L,0.16,0.36,0.39,False,space_suit,5’ 7”,152.0,31.0,25.0,,,got_recommendation
1510,384351864,36159e30-4c6f-11ec-947c-ab5eaf5bc92b,spacesuit & co.,XL,6656,2021-11-23,XL,2XL,L,0.3,0.54,0.74,False,space_suit,6’ 0”,215.0,34.0,37.0,,,got_recommendation
1511,748340097,41e0d0c0-510d-11ec-bc9b-7df40dfba242,spacesuit & co.,L,9082,2021-11-29,S,M,XS,0.23,0.26,0.58,False,space_underwear,6’ 2”,168.0,35.0,33.0,,,got_recommendation
1512,459038644,53816f40-3c29-11ec-a06a-d5c730ead75a,spacesuit & co.,M,1520,2021-11-02,M,S,L,0.4,0.54,0.7,False,space_suit,5’ 1”,132.0,,44.0,34.0,D,close_application
1513,770227609,42747770-25da-11ec-a9c7-5df4eaeb8506,spacesuit & co.,XL,2905,2021-10-05,M,L,S,0.32,0.35,0.54,False,space_suit,5’ 5”,150.0,,33.0,36.0,C,got_recommendation
1514,213885051,81f29500-55d0-11ec-a4f2-fd49d08765d4,spacesuit & co.,XS,8145,2021-12-05,XS,S,2XS,0.16,0.36,0.51,False,space_suit,5’ 6”,110.0,,37.0,34.0,C,close_application
1515,563604509,a4e79f60-590e-11ec-a4f2-afb83122c38e,spacesuit & co.,S,1437,2021-12-09,S,M,XS,0.36,0.42,0.47,False,space_suit,168,70.0,34.0,19.0,,,close_application
1516,658786735,65b0c630-307a-11ec-8cdc-75782bd762d7,spacesuit & co.,S,6104,2021-10-19,S,XS,M,0.15,0.31,0.51,False,space_suit,5’ 9”,150.0,32.0,22.0,,,got_recommendation
1517,487901639,e9885530-529a-11ec-b840-cb3ba484dc06,spacesuit & co.,L,6104,2021-12-01,M,S,L,0.33,0.35,0.7,False,space_suit,5’ 7”,168.0,34.0,20.0,,,got_recommendation
1518,390157642,f574bf90-3a95-11ec-9576-b7ebf72a34b2,spacesuit & co.,XS,5463,2021-10-31,2XS,XS,S,0.28,0.5,0.8,False,space_suit,5’ 8”,103.0,27.0,23.0,,,close_application
1519,556525175,7a15e7d0-3440-11ec-bbcf-f3dd77f93c7d,spacesuit & co.,M,1273,2021-10-23,,,,,,,True,space_underwear,172,52.0,56.0,15.0,,,close_application
1520,865152096,f94d5090-4b85-11ec-b98d-8b814a457eea,spacesuit & co.,M,6067,2021-12-03,S,M,XS,0.33,0.35,0.54,False,space_suit,149.86,52.0,,57.0,70.0,E,close_application
1521,622522145,f6990860-1d56-11ec-b289-05ebad8cdf8d,spacesuit & co.,S,2305,2021-09-24,2XS,XS,S,0.18,0.4,0.62,False,space_suit,5’ 10”,125.0,29.0,17.0,,,got_recommendation
1522,647708237,babed7b0-5f7e-11ec-b682-f5d5ecf9298e,spacesuit & co.,S,4466,2021-12-17,M,L,S,0.34,0.47,0.55,False,space_socks,5’ 3”,143.0,,43.0,32.0,AA,got_recommendation
1523,597381719,f7d10700-1662-11ec-b482-855852acce7b,spacesuit & co.,M,8115,2021-09-15,M,L,S,0.16,0.3,0.48,False,space_suit,5’ 5”,135.0,,53.0,34.0,B,close_application
1524,225548560,e3a6ed00-237b-11ec-9825-2706596d17aa,spacesuit & co.,M,6839,2021-10-02,S,M,XS,0.15,0.33,0.36,False,space_suit,185,75.0,29.0,20.0,,,close_application
1525,466416387,f6c54160-1cba-11ec-9544-d70998074096,spacesuit & co.,S,6222,2021-09-24,M,S,L,0.27,0.31,0.51,False,space_suit,172,65.0,30.0,40.0,,,close_application
1526,922006634,f733ede0-5482-11ec-8be6-1915fda31747,spacesuit & co.,XL,8705,2021-12-03,XL,2XL,L,0.27,0.45,0.59,False,space_suit,175.26,88.0,,44.0,110.0,G,close_application
1527,506479103,00d297e0-529c-11ec-8244-93ced86baafb,spacesuit & co.,L,2941,2021-12-01,L,M,XL,0.17,0.36,0.7,False,space_suit,181,95.0,33.0,17.0,,,close_application
1528,792110331,35f5e950-5935-11ec-88e7-ab93e55cec50,spacesuit & co.,S,2766,2021-12-09,S,M,XS,0.2,0.2,0.57,False,space_suit,162,56.0,,51.0,75.0,D,close_application
1529,885140142,ff969bf0-279a-11ec-89cc-efe3d2c8a64a,spacesuit & co.,2XL,2905,2021-10-13,XL,2XL,L,0.26,0.48,0.62,False,space_suit,5’ 7”,200.0,,25.0,38.0,C,got_recommendation
1530,934438125,3efdbd00-4b86-11ec-9809-2da8be4f5502,spacesuit & co.,S,4838,2021-11-22,S,M,XS,0.08,0.38,0.44,False,space_suit,171,58.0,,36.0,80.0,A,got_recommendation
1531,980272644,57dc3f70-5c4a-11ec-bc65-1d4bb30a2e48,spacesuit & co.,S,8302,2021-12-13,,,,,,,True,space_gloves,4’ 11”,124.0,36.0,13.0,,,close_application
1532,831427316,98193880-3833-11ec-bcbb-a71914e447af,spacesuit & co.,M,2941,2021-10-28,M,S,L,0.3,0.46,0.48,False,space_suit,5’ 7”,165.0,33.0,61.0,,,close_application
1533,553464297,d4babb70-6807-11ec-ab60-d3aa24e1275e,spacesuit & co.,XL,6839,2021-12-28,L,M,XL,0.19,0.33,0.54,False,space_suit,5’ 11”,203.0,45.0,52.0,,,got_recommendation
1534,658466967,e0b563b0-5873-11ec-9860-e3d8555ee619,spacesuit & co.,XL,6726,2021-12-08,XL,L,2XL,0.13,0.29,0.53,False,space_suit,177.8,80.0,,26.0,85.0,C,close_application
1535,185362916,41bd3d50-28b7-11ec-b881-efcb841349a4,spacesuit & co.,S,6726,2021-10-09,XS,2XS,S,0.24,0.5,0.64,False,space_suit,5’ 2”,103.0,,18.0,32.0,A,close_application
1536,848617944,f3df2d70-5f1e-11ec-a8e2-95ad4a1e8db0,spacesuit & co.,XL,7787,2021-12-17,XL,2XL,L,0.34,0.45,0.67,False,space_suit,183,90.0,,44.0,85.0,D,close_application
1537,207549664,0a70b690-3101-11ec-bff2-33e61965e4be,spacesuit & co.,XL,6726,2021-10-19,XL,2XL,L,0.61,0.79,0.89,False,space_suit,5’ 2”,160.0,,14.0,38.0,D,got_recommendation
1538,336156950,4cc13a50-52db-11ec-8d84-c7b46ea259ec,spacesuit & co.,M,7787,2021-12-01,M,S,L,0.14,0.35,0.42,False,space_socks,179,65.0,,38.0,80.0,B,close_application
1539,612397794,39cbb660-39ad-11ec-aafd-2d6671793c3e,spacesuit & co.,L,5463,2021-10-30,M,L,S,0.32,0.37,0.57,False,space_suit,190,84.0,37.0,23.0,,,close_application
1540,411601384,e6fe99c0-36d2-11ec-8570-19dc126e6af1,spacesuit & co.,S,9952,2021-10-27,XS,S,2XS,0.16,0.17,0.48,False,space_gloves,175,68.0,32.0,24.0,,,got_recommendation
1541,437388815,0d0aa570-365e-11ec-9589-13bc1a836752,spacesuit & co.,XL,9524,2021-10-26,XL,L,2XL,0.15,0.3,0.74,False,space_helmet,5’ 9”,181.0,,67.0,36.0,A,close_application
1542,439446952,f38d0270-4e8e-11ec-904e-55add455490c,spacesuit & co.,M,9656,2021-11-26,M,L,S,0.27,0.4,0.49,False,space_gloves,165,66.0,,42.0,95.0,B,close_application
1543,846619586,0fb38750-1b20-11ec-887c-e980579a3ac2,spacesuit & co.,2XL,5420,2021-09-21,2XL,XL,3XL,0.63,0.66,0.83,False,space_gloves,183,110.0,50.0,25.0,,,got_recommendation
1544,565781693,4f180e20-464f-11ec-bab1-6f9dfe34c132,spacesuit & co.,S,8145,2021-11-15,S,XS,M,0.1,0.35,0.51,False,space_suit,171,55.0,,40.0,85.0,C,close_application
1545,594274326,e3087d20-3c74-11ec-982f-eb3c45871cf3,spacesuit & co.,XL,7787,2021-11-03,XL,L,2XL,0.19,0.35,0.69,False,space_suit,5’ 9”,185.0,,53.0,38.0,C,got_recommendation
1546,478961121,2181d110-19ba-11ec-9171-5f0854b5162b,spacesuit & co.,L,6839,2021-09-20,S,M,XS,0.12,0.18,0.42,False,space_suit,5’ 10”,175.0,34.0,20.0,,,close_application
1547,200628086,174e7780-2e81-11ec-ab32-35efc26f8abb,spacesuit & co.,M,1273,2021-10-16,M,L,S,0.18,0.29,0.49,False,space_underwear,182,90.0,34.0,20.0,,,got_recommendation
1548,830833859,a371e220-3c2c-11ec-8d78-c1533c22b49b,spacesuit & co.,L,6839,2021-11-02,,,,,,,True,space_suit,6’ 0”,201.0,28.0,24.0,,,close_application
1549,410693240,01654140-50f7-11ec-a5d3-53f1f1800490,spacesuit & co.,XS,5975,2021-11-29,XS,2XS,S,0.05,0.28,0.37,False,space_socks,5’ 5”,110.0,,30.0,32.0,B,close_application
1550,829719570,28df1220-1879-11ec-84b1-9da4425d4094,spacesuit & co.,L,3037,2021-09-18,L,M,XL,0.29,0.31,0.77,False,space_suit,160,61.0,,38.0,80.0,E,close_application
1551,681924101,49991510-3b7e-11ec-991e-51ac63afd6e3,spacesuit & co.,L,8681,2021-11-02,L,XL,M,0.63,0.63,0.86,False,space_underwear,5’ 0”,153.0,,55.0,38.0,C,close_application
1552,565274509,c4a25eb0-4bd7-11ec-9cfc-ad21b4beef62,spacesuit & co.,S,1273,2021-11-22,M,L,S,0.37,0.4,0.54,False,space_underwear,5’ 7”,183.0,34.0,40.0,,,close_application
1553,366775872,ac9a2940-60c9-11ec-afb6-c9dc91950f18,spacesuit & co.,L,6222,2021-12-19,L,XL,M,0.18,0.39,0.55,False,space_suit,177,80.0,42.0,33.0,,,close_application
1554,672001352,428e41d0-20c8-11ec-af03-bdf54d506104,spacesuit & co.,S,4466,2021-09-29,S,XS,M,0.26,0.39,0.52,False,space_socks,5’ 2”,120.0,,54.0,36.0,B,close_application
1555,212021394,db216a20-63ea-11ec-99af-d541a1fce53a,spacesuit & co.,M,1384,2021-12-23,M,S,L,0.21,0.32,0.58,False,space_suit,172,78.0,34.0,30.0,,,close_application
1556,220625018,802ae990-36b1-11ec-a4a7-ad7b175e581d,spacesuit & co.,M,1520,2021-10-26,M,S,L,0.15,0.22,0.6,False,space_suit,5’ 6”,135.0,,51.0,34.0,DD,got_recommendation
1557,151734828,53b39f40-655c-11ec-a1dd-abe0c5976901,spacesuit & co.,S,8971,2021-12-25,S,XS,M,0.18,0.34,0.38,False,space_gloves,169,72.0,30.0,35.0,,,got_recommendation
1558,442037765,4f9b6f40-4eb0-11ec-8a9c-610506d24b64,spacesuit & co.,M,5463,2021-11-26,XS,S,2XS,0.2,0.22,0.52,False,space_suit,183,73.0,30.0,20.0,,,got_recommendation
1559,809144819,2aaaf860-633f-11ec-a8bf-977909a3fc3b,spacesuit & co.,S,3740,2021-12-22,XS,2XS,S,0.24,0.28,0.42,False,space_suit,160.02,45.0,,16.0,80.0,A,close_application
1560,704132319,28899e10-2a5f-11ec-9671-11a578db4857,spacesuit & co.,L,8616,2021-10-11,S,M,XS,0.48,0.72,0.79,False,space_socks,191,65.0,28.0,21.0,,,close_application
1561,822505591,d5f49e60-3009-11ec-8e09-4dcd0950b59b,spacesuit & co.,M,3893,2021-10-18,M,S,L,0.15,0.2,0.57,False,space_underwear,5’ 7”,140.0,,18.0,36.0,D,got_recommendation
1562,523179248,fecd0df0-3b70-11ec-a307-173ec75a7fed,spacesuit & co.,2XS,5420,2021-11-02,XS,2XS,S,0.15,0.16,0.48,False,space_gloves,5’ 7”,140.0,26.0,21.0,,,close_application
1563,288798542,dfd86220-305b-11ec-92e0-8340db6d69c1,spacesuit & co.,M,2766,2021-10-18,M,S,L,0.14,0.36,0.41,False,space_suit,5’ 3”,128.0,,36.0,34.0,C,close_application
1564,806736741,a413d440-5171-11ec-ad2c-9150ed509cb3,spacesuit & co.,L,3792,2021-11-30,L,M,XL,0.05,0.44,0.49,False,space_gloves,180.34,83.0,32.0,29.0,,,close_application
1565,768197458,ab5f3180-51d1-11ec-af59-fda1bac1d7bf,spacesuit & co.,S,2766,2021-11-30,S,XS,M,0.26,0.3,0.55,False,space_suit,5’ 5”,112.0,,25.0,32.0,D,close_application
1566,442588123,9063b690-0d88-11ec-bd06-dd83c08527f6,spacesuit & co.,2XS,6448,2021-09-20,,,,,,,True,space_suit,166,45.0,25.0,24.0,,,close_application
1567,430738984,b9afa980-1d02-11ec-a941-033ba4e5b0e5,spacesuit & co.,L,6726,2021-09-25,L,XL,M,0.28,0.55,0.56,False,space_suit,5’ 5”,150.0,,35.0,34.0,DD,close_application
1568,542092010,0548fca0-30a1-11ec-a9a0-ebfe0e84505f,spacesuit & co.,M,6104,2021-10-19,M,S,L,0.18,0.24,0.5,False,space_suit,6’ 0”,170.0,34.0,25.0,,,close_application
1569,660951312,bc4c4c60-3095-11ec-970a-ada690b4b6de,spacesuit & co.,L,7490,2021-10-19,L,M,XL,0.28,0.44,0.63,False,space_suit,5’ 8”,211.0,33.0,29.0,,,got_recommendation
1570,622159200,a37c7da0-1947-11ec-a5bc-a19b20cb4128,spacesuit & co.,L,4466,2021-09-19,L,M,XL,0.49,0.62,0.78,False,space_socks,5’ 2”,145.0,,52.0,36.0,DD,got_recommendation
1571,495440246,1111c830-4859-11ec-9252-f999e8371d3f,spacesuit & co.,L,5463,2021-11-18,L,M,XL,0.4,0.43,0.71,False,space_suit,172,80.0,36.0,66.0,,,close_application
1572,828338231,30e43650-2f7e-11ec-851a-a7eea4ec57d8,spacesuit & co.,S,4466,2021-10-17,S,XS,M,0.25,0.32,0.49,False,space_socks,5’ 3”,118.0,,40.0,34.0,A,got_recommendation
1573,460387493,d2aff640-68d6-11ec-a282-ddb4e95de68b,spacesuit & co.,M,5463,2021-12-29,S,M,XS,0.16,0.21,0.48,False,space_suit,182,80.0,32.0,18.0,,,close_application
1574,959562802,4ed4bad0-23e5-11ec-993b-5f6875056010,spacesuit & co.,S,4466,2021-10-03,S,M,XS,0.11,0.31,0.33,False,space_socks,5’ 8”,128.0,,32.0,34.0,D,got_recommendation
1575,109439424,571e3b60-3da5-11ec-809f-6b78b9edc8e3,spacesuit & co.,S,6726,2021-11-04,XS,S,2XS,0.29,0.3,0.57,False,space_suit,160,53.0,,19.0,75.0,B,got_recommendation
1576,109439424,571e3b60-3da5-11ec-809f-6b78b9edc8e3,spacesuit & co.,S,2766,2021-11-04,S,M,XS,0.12,0.38,0.4,False,space_suit,160,53.0,,19.0,75.0,B,got_recommendation
1577,498308467,9be188a0-51f1-11ec-b7f7-5f2ae4178a48,spacesuit & co.,XS,8008,2021-11-30,XS,S,2XS,0.1,0.31,0.34,False,space_helmet,162,52.0,,24.0,75.0,B,got_recommendation
1578,523915667,ecdf4980-18e0-11ec-a645-bb22709b8c36,spacesuit & co.,L,7490,2021-09-19,M,S,L,0.07,0.34,0.4,False,space_suit,5’ 11”,190.0,34.0,34.0,,,got_recommendation
1579,523915667,ecdf4980-18e0-11ec-a645-bb22709b8c36,spacesuit & co.,L,5928,2021-09-19,M,L,S,0.25,0.28,0.61,False,space_suit,5’ 4”,145.0,,34.0,36.0,C,close_application
1580,553892576,23c0a070-21b0-11ec-bd45-477a6f667a67,spacesuit & co.,3XL,6726,2021-09-30,3XL,2XL,XL,1.51,1.8,2.09,False,space_suit,5’ 9”,260.0,,40.0,44.0,DDD,close_application
1581,526407712,825eadc0-6017-11ec-b896-094c14a43b64,spacesuit & co.,L,8971,2021-12-22,M,S,L,0.15,0.28,0.5,False,space_gloves,5’ 11”,175.0,34.0,45.0,,,close_application
1582,275858644,b1a0deb0-2736-11ec-bf0b-a5335a696034,spacesuit & co.,S,6726,2021-10-07,S,XS,M,0.18,0.23,0.59,False,space_suit,167,53.0,,39.0,70.0,C,close_application
1583,548173260,0f179e80-3c27-11ec-ac76-2b70c129c97e,spacesuit & co.,S,7787,2021-11-02,S,M,XS,0.07,0.29,0.35,False,space_suit,5’ 7”,130.0,,21.0,34.0,C,got_recommendation
1584,175381342,c5523e80-6585-11ec-a7d5-57cc934cdcc3,spacesuit & co.,S,6951,2021-12-25,S,M,XS,0.17,0.36,0.38,False,space_gloves,5’ 5”,132.0,,16.0,30.0,B,close_application
1585,573550436,28448d40-5479-11ec-bad3-777ab903334e,spacesuit & co.,M,2905,2021-12-03,M,L,S,0.27,0.29,0.5,False,space_suit,167.64000000000001,70.0,,30.0,75.0,C,close_application
1586,641169000,095ab720-43e3-11ec-84dc-0d4da93a4747,spacesuit & co.,L,5463,2021-11-12,L,M,XL,0.21,0.28,0.64,False,space_suit,186,91.0,34.0,33.0,,,close_application
1587,661850052,5b34efd0-1aed-11ec-80a7-1559dd722b23,spacesuit & co.,L,3472,2021-09-21,L,XL,M,0.59,0.62,0.92,False,space_suit,5’ 2”,165.0,,47.0,32.0,E,got_recommendation
1588,962979907,12e0da10-3a3b-11ec-bd00-035bfd3abe52,spacesuit & co.,M,6726,2021-10-31,M,S,L,0.31,0.42,0.72,False,space_suit,160,61.0,,24.0,80.0,B,got_recommendation
1589,948717694,fe0773a0-6989-11ec-a80c-5dfe1e15d132,spacesuit & co.,XS,2316,2021-12-30,S,M,XS,0.07,0.3,0.41,False,space_gloves,5’ 4”,126.0,,42.0,32.0,C,close_application
1590,970534123,4f1ce270-3bc2-11ec-b58f-6f75f4e6142c,spacesuit & co.,XL,6283,2021-11-02,XL,2XL,L,0.41,0.41,0.8,False,space_gloves,193,121.0,42.0,51.0,,,close_application
1591,675432654,5ab6f740-62ac-11ec-b711-6f4e8e39b7bb,spacesuit & co.,XS,5652,2021-12-24,2XS,XS,S,0.11,0.33,0.61,False,space_gloves,177.8,57.0,27.0,33.0,,,got_recommendation
1592,396817188,eac0a580-338a-11ec-bf68-a187204581a9,spacesuit & co.,L,8115,2021-10-22,XL,2XL,L,0.43,0.7,0.74,False,space_suit,5’ 1”,164.0,,32.0,36.0,DD,close_application
1593,369508206,169eea10-2790-11ec-8b74-09b2a265b151,spacesuit & co.,2XL,1417,2021-10-07,2XL,3XL,XL,0.37,0.5,0.84,False,space_gloves,6’ 3”,270.0,42.0,55.0,,,got_recommendation
1594,294188894,2e9221c0-666d-11ec-8a2a-dfaef80b8713,spacesuit & co.,M,2941,2021-12-28,M,L,S,0.22,0.31,0.57,False,space_suit,181,90.0,34.0,16.0,,,close_application
1595,625598950,55420fa0-31e4-11ec-88d7-57b5fa8dd869,spacesuit & co.,L,6839,2021-10-20,M,S,L,0.14,0.17,0.57,False,space_gloves,178,80.0,33.0,25.0,,,close_application
1596,605922573,4931e020-384f-11ec-9c2e-b3bd31952312,spacesuit & co.,S,4466,2021-10-29,S,XS,M,0.33,0.48,0.55,False,space_socks,5’ 0”,120.0,,25.0,32.0,B,close_application
1597,690578556,4f3a1af0-4ee8-11ec-aed0-13788aba7f22,spacesuit & co.,L,6839,2021-12-04,M,L,S,0.26,0.36,0.56,False,space_suit,190,93.0,34.0,19.0,,,close_application
1598,975861728,75d0c590-419d-11ec-a167-13563fa55c89,spacesuit & co.,M,5463,2021-11-09,S,XS,M,0.16,0.33,0.33,False,space_suit,173,71.0,32.0,33.0,,,got_recommendation
1599,297402121,01cf9570-5ab3-11ec-a811-9935062426f8,spacesuit & co.,L,9082,2021-12-11,L,XL,M,0.2,0.52,0.54,False,space_underwear,167,91.0,32.0,35.0,,,close_application
1600,141637565,65fd7cd0-4e59-11ec-b6ae-f98c15bf239f,spacesuit & co.,S,1273,2021-11-26,S,M,XS,0.14,0.22,0.42,False,space_underwear,182,74.0,32.0,37.0,,,close_application
1601,116825870,375e69f0-5aa9-11ec-a34c-8f81bc662715,spacesuit & co.,L,9565,2021-12-11,L,M,XL,0.2,0.39,0.53,False,space_suit,188,92.0,36.0,40.0,,,got_recommendation
1602,742918541,4fab2410-3b93-11ec-ba33-715b2b3347d3,spacesuit & co.,M,5463,2021-11-02,S,M,XS,0.16,0.39,0.42,False,space_suit,6’ 2”,165.0,32.0,30.0,,,close_application
1603,388207633,84948c80-3354-11ec-b085-13ca9aad6c10,spacesuit & co.,S,9952,2021-10-22,2XS,XS,S,0.45,0.7,1.02,False,space_gloves,152,50.0,27.0,29.0,,,close_application
1604,388207633,84948c80-3354-11ec-b085-13ca9aad6c10,spacesuit & co.,S,7490,2021-10-22,S,M,XS,0.08,0.27,0.33,False,space_suit,178,75.0,36.0,18.0,,,close_application
1605,461519550,412d9620-6631-11ec-a567-5bd09f6dfd91,spacesuit & co.,M,5706,2021-12-26,XS,S,2XS,0.28,0.38,0.41,False,space_gloves,174,60.0,35.0,16.0,,,close_application
1606,550359443,10b73660-3042-11ec-a94e-81fe0f838c6b,spacesuit & co.,XS,6726,2021-10-18,XS,S,2XS,0.1,0.32,0.51,False,space_suit,168,53.0,,29.0,75.0,B,close_application
1607,932817379,4532da40-219f-11ec-ad67-2df49750c933,spacesuit & co.,M,6448,2021-09-30,L,M,XL,0.18,0.4,0.53,False,space_suit,5’ 5”,170.0,36.0,28.0,,,close_application
1608,719309373,08d0ae70-55dd-11ec-82e1-c7b89c19227a,spacesuit & co.,2XL,7554,2021-12-05,2XL,XL,3XL,0.39,0.45,0.97,False,space_gloves,170.18,90.0,,45.0,100.0,C,got_recommendation
1609,797087871,ebda83f0-30ab-11ec-9b87-996e722ab754,spacesuit & co.,XL,6312,2021-10-19,L,XL,M,0.27,0.27,0.8,False,space_suit,5’ 7”,220.0,36.0,16.0,,,close_application
1610,445044061,61a5a990-5eae-11ec-8e4c-1fe0e48f94f1,spacesuit & co.,XS,8681,2021-12-16,XS,2XS,S,0.08,0.23,0.4,False,space_underwear,5’ 5”,108.0,,28.0,32.0,B,close_application
1611,983195640,51a98ed0-4b7b-11ec-a650-1508c7bb2c50,spacesuit & co.,M,2305,2021-11-22,M,L,S,0.16,0.38,0.4,False,space_suit,185,85.0,33.0,52.0,,,close_application
1612,289576088,ad3fcfa0-651d-11ec-85aa-03aa22614a7f,spacesuit & co.,S,1417,2021-12-25,M,S,L,0.12,0.22,0.62,False,space_gloves,172.72,66.0,30.0,21.0,,,close_application
1613,420578655,eaf668e0-4baf-11ec-b226-8fd8f87f434f,spacesuit & co.,M,4838,2021-11-22,M,L,S,0.4,0.48,0.68,False,space_suit,161,58.0,,45.0,85.0,F,got_recommendation
1614,812254659,1f7377e0-4e1a-11ec-92c0-dd03174428c1,spacesuit & co.,M,1273,2021-11-25,M,S,L,0.16,0.23,0.56,False,space_underwear,180,78.0,32.0,45.0,,,close_application
1615,128700971,46ffe3e0-4ca6-11ec-9cd8-71878190d96b,spacesuit & co.,M,4314,2021-11-23,L,XL,M,0.48,0.48,0.49,False,space_gloves,6’ 4”,200.0,30.0,32.0,,,got_recommendation
1616,527850425,943d13b0-49e2-11ec-a512-b95558a061b3,spacesuit & co.,M,7490,2021-11-21,S,M,XS,0.31,0.48,0.59,False,space_suit,194,78.0,34.0,46.0,,,close_application
1617,444593959,eeca06a0-5df9-11ec-9ff9-3b6ca2b0618e,spacesuit & co.,S,5652,2021-12-15,XS,2XS,S,0.59,0.63,0.71,False,space_gloves,5’ 3”,126.0,35.0,17.0,,,got_recommendation
1618,304820319,3c471800-636d-11ec-bd10-ed00e84683f7,spacesuit & co.,M,6067,2021-12-22,M,S,L,0.13,0.35,0.42,False,space_suit,165,60.0,,19.0,65.0,C,close_application
1619,447978473,92aa94b0-378a-11ec-be23-4fdd9c8b8293,spacesuit & co.,XL,5928,2021-10-28,XL,L,2XL,0.12,0.53,0.71,False,space_suit,5’ 4”,180.0,,20.0,38.0,DD,got_recommendation
1620,231652795,9265b4d0-345b-11ec-a0d4-d578c136667c,spacesuit & co.,M,5463,2021-10-23,XL,2XL,L,0.68,0.75,0.95,False,space_suit,177,105.0,50.0,21.0,,,close_application
